MSN,YYYYMM,Year,Month,Value,Column_Order,Description,Unit
NUETBUS,200410,2004,10,0.652067,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200411,2004,11,0.614635,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200412,2004,12,0.715534,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200413,2004,13,8.222774,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200501,2005,01,0.728728,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200502,2005,02,0.636042,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200503,2005,03,0.642216,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200504,2005,04,0.579031,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200505,2005,05,0.65716,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200506,2005,06,0.690282,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200507,2005,07,0.741687,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200508,2005,08,0.744938,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200509,2005,09,0.696488,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200510,2005,10,0.639055,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200511,2005,11,0.656557,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200512,2005,12,0.748627,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200513,2005,13,8.16081,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200601,2006,01,0.750397,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200602,2006,02,0.653394,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200603,2006,03,0.664927,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200604,2006,04,0.600714,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200605,2006,05,0.655064,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200606,2006,06,0.713665,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200607,2006,07,0.753266,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200608,2006,08,0.751488,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200609,2006,09,0.695413,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200610,2006,10,0.60011,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200611,2006,11,0.640629,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200612,2006,12,0.73556,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200613,2006,13,8.214626,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200701,2007,01,0.776251,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200702,2007,02,0.684143,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200703,2007,03,0.674497,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200704,2007,04,0.601035,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200705,2007,05,0.682043,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200706,2007,06,0.722934,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200707,2007,07,0.762954,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200708,2007,08,0.763084,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200709,2007,09,0.708832,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200710,2007,10,0.647062,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200711,2007,11,0.680729,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200712,2007,12,0.755027,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200713,2007,13,8.458589,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200801,2008,01,0.739318,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200802,2008,02,0.680743,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200803,2008,03,0.676417,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200804,2008,04,0.599242,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200805,2008,05,0.67756,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200806,2008,06,0.734978,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200807,2008,07,0.776775,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200808,2008,08,0.758994,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200809,2008,09,0.700847,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200810,2008,10,0.656598,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200811,2008,11,0.662742,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200812,2008,12,0.762278,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200813,2008,13,8.426491,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200901,2009,01,0.775038,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200902,2009,02,0.671752,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200903,2009,03,0.703269,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200904,2009,04,0.621353,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200905,2009,05,0.683971,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200906,2009,06,0.729356,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200907,2009,07,0.762973,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200908,2009,08,0.755606,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200909,2009,09,0.687698,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200910,2009,10,0.606841,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200911,2009,11,0.617805,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200912,2009,12,0.739558,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200913,2009,13,8.35522,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201001,2010,01,0.758495,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201002,2010,02,0.681945,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201003,2010,03,0.675562,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201004,2010,04,0.602151,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201005,2010,05,0.696713,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201006,2010,06,0.713885,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201007,2010,07,0.75164,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201008,2010,08,0.748093,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201009,2010,09,0.725068,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201010,2010,10,0.655872,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201011,2010,11,0.654872,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201012,2010,12,0.770138,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201013,2010,13,8.434433,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201101,2011,01,0.761181,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201102,2011,02,0.677953,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201103,2011,03,0.687083,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201104,2011,04,0.570783,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201105,2011,05,0.596583,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201106,2011,06,0.682987,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201107,2011,07,0.757017,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201108,2011,08,0.746487,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201109,2011,09,0.699506,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201110,2011,10,0.662758,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201111,2011,11,0.674655,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201112,2011,12,0.751706,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201113,2011,13,8.268698,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201201,2012,01,0.758482,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201202,2012,02,0.669053,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201203,2012,03,0.646854,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201204,2012,04,0.585471,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201205,2012,05,0.650551,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201206,2012,06,0.682603,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201207,2012,07,0.724406,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201208,2012,08,0.729361,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201209,2012,09,0.67601,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201210,2012,10,0.626049,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201211,2012,11,0.594293,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201212,2012,12,0.718688,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201213,2012,13,8.061822,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201301,2013,01,0.746119,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201302,2013,02,0.64244,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201303,2013,03,0.657737,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201304,2013,04,0.593157,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201305,2013,05,0.6567,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201306,2013,06,0.694124,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201307,2013,07,0.737064,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201308,2013,08,0.745477,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201309,2013,09,0.687533,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201310,2013,10,0.660205,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201311,2013,11,0.678929,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201312,2013,12,0.744947,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201313,2013,13,8.244433,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201401,2014,01,0.765208,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201402,2014,02,0.655141,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201403,2014,03,0.652611,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201404,2014,04,0.589726,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201405,2014,05,0.658367,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201406,2014,06,0.712658,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201407,2014,07,0.752422,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201408,2014,08,0.743936,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201409,2014,09,0.706343,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201410,2014,10,0.652547,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201411,2014,11,0.681301,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201412,2014,12,0.767299,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201413,2014,13,8.337559,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201501,2015,01,0.776715,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201502,2015,02,0.66368,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201503,2015,03,0.67503,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201504,2015,04,0.625226,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201505,2015,05,0.688414,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201506,2015,06,0.716542,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201507,2015,07,0.746829,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201508,2015,08,0.75732,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201509,2015,09,0.69521,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201510,2015,10,0.633451,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201511,2015,11,0.63024,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201512,2015,12,0.728229,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201513,2015,13,8.336886,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201601,2016,01,0.758537,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201602,2016,02,0.686509,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201603,2016,03,0.691851,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201604,2016,04,0.656112,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201605,2016,05,0.696324,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201606,2016,06,0.702587,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201607,2016,07,0.735784,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201608,2016,08,0.748095,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201609,2016,09,0.684522,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201610,2016,10,0.63521,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201611,2016,11,0.681705,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201612,2016,12,0.749517,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201613,2016,13,8.426753,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201701,2017,01,0.764768,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201702,2017,02,0.664778,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201703,2017,03,0.68081,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201704,2017,04,0.593479,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201705,2017,05,0.64127,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201706,2017,06,0.700866,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201707,2017,07,0.745875,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201708,2017,08,0.757067,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201709,2017,09,0.712236,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201710,2017,10,0.690239,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201711,2017,11,0.696756,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201712,2017,12,0.770824,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201713,2017,13,8.418968,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201801,2018,01,0.780754,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201802,2018,02,0.677639,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201803,2018,03,0.701095,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201804,2018,04,0.617991,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201805,2018,05,0.704102,2,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,201806,2018,06,0.728862,2,Nuclear Electric Power Production,Quadrillion Btu
REPRBUS,194913,1949,13,2.973984,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195013,1950,13,2.977718,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195113,1951,13,2.958464,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195213,1952,13,2.940181,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195313,1953,13,2.83146,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195413,1954,13,2.754099,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195513,1955,13,2.783987,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195613,1956,13,2.850582,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195713,1957,13,2.849194,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195813,1958,13,2.91509,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,195913,1959,13,2.901339,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196013,1960,13,2.928204,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196113,1961,13,2.952226,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196213,1962,13,3.117444,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196313,1963,13,3.096431,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196413,1964,13,3.225248,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196513,1965,13,3.395816,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196613,1966,13,3.432462,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196713,1967,13,3.690213,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196813,1968,13,3.772656,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,196913,1969,13,4.094892,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197013,1970,13,4.070021,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197113,1971,13,4.262213,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197213,1972,13,4.382009,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197301,1973,01,0.403981,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197302,1973,02,0.3609,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197303,1973,03,0.400161,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197304,1973,04,0.38047,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197305,1973,05,0.392141,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197306,1973,06,0.377232,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197307,1973,07,0.367325,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197308,1973,08,0.353757,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197309,1973,09,0.307006,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197310,1973,10,0.323453,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197311,1973,11,0.337817,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197312,1973,12,0.406694,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197313,1973,13,4.410938,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197401,1974,01,0.437467,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197402,1974,02,0.399942,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197403,1974,03,0.423474,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197404,1974,04,0.422323,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197405,1974,05,0.427657,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197406,1974,06,0.409281,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197407,1974,07,0.409719,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197408,1974,08,0.386101,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197409,1974,09,0.35391,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197410,1974,10,0.343703,3,Total Renewable Energy Production,Quadrillion Btu
REPRBUS,197411,1974,11,0.351633,3,Total Renewable Energy Production,Quadrillion Btu
